field,value,count
mcs,0,1656
mcs,1,2467
mcs,2,3212
mcs,3,2249
mcs,4,32868
mcs,5,12118
mcs,6,40946
mcs,7,53701
mcs,8,93192
mcs,9,37048
mcs,10,5412
mcs,11,5060
width,20,7157
width,40,40485
width,80,242287
nss,1,30915
nss,2,259014
total_phy_tx,0,289929
rx_bytes_total,0,340909800
