field,value,count
mcs,0,1145
mcs,1,605
mcs,2,1364
mcs,3,4645
mcs,4,46684
mcs,5,19347
mcs,6,45556
mcs,7,28706
mcs,8,74615
mcs,9,42020
mcs,10,6284
mcs,11,6600
width,20,11904
width,40,46154
width,80,219513
nss,1,31216
nss,2,246355
total_phy_tx,0,277571
rx_bytes_total,0,331375800
