field,value,count
mcs,0,4869
mcs,1,1221
mcs,2,1874
mcs,3,930
mcs,4,4689
mcs,5,1012
mcs,6,5983
mcs,7,3392
mcs,8,1628
mcs,9,792
mcs,10,924
mcs,11,748
width,20,5742
width,40,11101
width,80,11219
nss,1,19334
nss,2,8728
total_phy_tx,0,28062
rx_bytes_total,0,18317600
