field,value,count
mcs,0,3647
mcs,1,3912
mcs,2,3255
mcs,3,3375
mcs,4,15315
mcs,5,11375
mcs,6,14039
mcs,7,13177
mcs,8,40524
mcs,9,7480
mcs,10,5412
mcs,11,4488
width,20,14242
width,40,37364
width,80,74393
nss,1,35162
nss,2,90837
total_phy_tx,0,125999
rx_bytes_total,0,129942400
