field,value,count
mcs,0,5109
mcs,1,515
mcs,2,664
mcs,3,665
mcs,4,8779
mcs,5,9654
mcs,6,1962
mcs,7,6497
mcs,8,3344
mcs,9,4708
mcs,10,1540
mcs,11,1628
width,20,4721
width,40,13150
width,80,27194
nss,1,13881
nss,2,31184
total_phy_tx,0,45065
rx_bytes_total,0,21341600
