field,value,count
mcs,0,3295
mcs,1,3529
mcs,2,4657
mcs,3,2442
mcs,4,20711
mcs,5,9315
mcs,6,31687
mcs,7,36238
mcs,8,11748
mcs,9,16764
mcs,10,4796
mcs,11,4576
width,20,13526
width,40,31789
width,80,104443
nss,1,30285
nss,2,119473
total_phy_tx,0,149758
rx_bytes_total,0,151741800
