field,value,count
mcs,0,3254
mcs,1,3004
mcs,2,4192
mcs,3,3399
mcs,4,18182
mcs,5,17188
mcs,6,22982
mcs,7,23063
mcs,8,39028
mcs,9,6512
mcs,10,6809
mcs,11,4939
width,20,14697
width,40,34616
width,80,103239
nss,1,27364
nss,2,125188
total_phy_tx,0,152552
rx_bytes_total,0,151195800
