field,value,count
mcs,0,5002
mcs,1,996
mcs,2,1114
mcs,3,1516
mcs,4,9818
mcs,5,2003
mcs,6,3096
mcs,7,3226
mcs,8,2860
mcs,9,1364
mcs,10,1100
mcs,11,924
width,20,6038
width,40,12850
width,80,14131
nss,1,14550
nss,2,18469
total_phy_tx,0,33019
rx_bytes_total,0,21695800
