time_s,distance_m,rx_bytes,throughput_mbps
1.0000,11.000,19455800,311.2928
1.5000,16.000,14008400,224.1344
2.0000,21.000,8502200,136.0352
2.5000,26.000,7179200,114.8672
3.0000,31.000,4137000,66.1920
3.5000,36.000,3336200,53.3792
4.0000,41.000,1976800,31.6288
4.5000,46.000,1163400,18.6144
5.0000,51.000,610400,9.7664
5.5000,56.000,203000,3.2480
6.0000,61.000,117600,1.8816
6.5000,66.000,0,0.0000
7.0000,71.000,19600,0.3136
7.5000,76.000,0,0.0000
8.0000,81.000,0,0.0000
8.5000,86.000,0,0.0000
9.0000,91.000,0,0.0000
9.5000,96.000,0,0.0000
10.0000,101.000,0,0.0000
