field,value,count
mcs,0,3116
mcs,1,1563
mcs,2,1946
mcs,3,4486
mcs,4,59695
mcs,5,11069
mcs,6,32717
mcs,7,24325
mcs,8,30756
mcs,9,14168
mcs,10,4752
mcs,11,5676
width,20,12352
width,40,32688
width,80,149229
nss,1,26122
nss,2,168147
total_phy_tx,0,194269
rx_bytes_total,0,177776200
