time_s,distance_m,rx_bytes,throughput_mbps
1.0000,1.000,43185800,690.9728
1.5000,1.000,42572600,681.1616
2.0000,1.000,37594200,601.5072
2.5000,1.000,41381200,662.0992
3.0000,1.000,42532000,680.5120
3.5000,1.000,40524400,648.3904
4.0000,1.000,33821200,541.1392
4.5000,1.000,39020800,624.3328
5.0000,1.000,39088000,625.4080
5.5000,1.000,39250400,628.0064
6.0000,1.000,36134000,578.1440
6.5000,1.000,36790600,588.6496
7.0000,1.000,36183000,578.9280
7.5000,1.000,34406400,550.5024
8.0000,1.000,37146200,594.3392
8.5000,1.000,37097200,593.5552
9.0000,1.000,34994400,559.9104
9.5000,1.000,36233400,579.7344
10.0000,1.000,38255000,612.0800
