field,value,count
mcs,0,5115
mcs,1,255
mcs,2,1035
mcs,3,1356
mcs,4,12936
mcs,5,2508
mcs,6,8421
mcs,7,4297
mcs,8,1540
mcs,9,3124
mcs,10,1925
mcs,11,1452
width,20,3784
width,40,13797
width,80,26383
nss,1,14072
nss,2,29892
total_phy_tx,0,43964
rx_bytes_total,0,22335600
