field,value,count
mcs,0,4248
mcs,1,1772
mcs,2,1978
mcs,3,1625
mcs,4,17407
mcs,5,5813
mcs,6,12115
mcs,7,9982
mcs,8,7524
mcs,9,6380
mcs,10,3432
mcs,11,2024
width,20,8883
width,40,26336
width,80,39081
nss,1,24418
nss,2,49882
total_phy_tx,0,74300
rx_bytes_total,0,62494600
