field,value,count
mcs,0,3869
mcs,1,959
mcs,2,2493
mcs,3,4927
mcs,4,62679
mcs,5,10456
mcs,6,11923
mcs,7,41120
mcs,8,20020
mcs,9,50204
mcs,10,6290
mcs,11,4840
width,20,9123
width,40,20314
width,80,190343
nss,1,25785
nss,2,193995
total_phy_tx,0,219780
rx_bytes_total,0,175365400
