field,value,count
mcs,0,1095
mcs,1,783
mcs,2,2024
mcs,3,1619
mcs,4,72116
mcs,5,15097
mcs,6,19201
mcs,7,33188
mcs,8,83644
mcs,9,55352
mcs,10,4928
mcs,11,4664
width,20,7304
width,40,37120
width,80,249287
nss,1,31525
nss,2,262186
total_phy_tx,0,293711
rx_bytes_total,0,353782800
