field,value,count
mcs,0,3150
mcs,1,2151
mcs,2,2659
mcs,3,5138
mcs,4,38044
mcs,5,17967
mcs,6,34915
mcs,7,38210
mcs,8,26752
mcs,9,4972
mcs,10,4970
mcs,11,5588
width,20,13003
width,40,32411
width,80,139102
nss,1,28813
nss,2,155703
total_phy_tx,0,184516
rx_bytes_total,0,169860600
