field,value,count
mcs,0,1030
mcs,1,3159
mcs,2,1144
mcs,3,1857
mcs,4,29876
mcs,5,21534
mcs,6,22648
mcs,7,103031
mcs,8,34320
mcs,9,39028
mcs,10,5852
mcs,11,6908
width,20,10855
width,40,45810
width,80,213722
nss,1,36966
nss,2,233421
total_phy_tx,0,270387
rx_bytes_total,0,324833600
