field,value,count
mcs,0,5081
mcs,1,372
mcs,2,2642
mcs,3,2940
mcs,4,16720
mcs,5,3419
mcs,6,3907
mcs,7,2434
mcs,8,2068
mcs,9,1760
mcs,10,1221
mcs,11,1232
width,20,4427
width,40,9607
width,80,29762
nss,1,12077
nss,2,31719
total_phy_tx,0,43796
rx_bytes_total,0,26311600
