field,value,count
mcs,0,3717
mcs,1,1169
mcs,2,2954
mcs,3,6690
mcs,4,37446
mcs,5,19370
mcs,6,32902
mcs,7,31904
mcs,8,41932
mcs,9,24684
mcs,10,4530
mcs,11,5632
width,20,9720
width,40,27340
width,80,175870
nss,1,25415
nss,2,187515
total_phy_tx,0,212930
rx_bytes_total,0,173384400
