field,value,count
mcs,0,3694
mcs,1,1135
mcs,2,3094
mcs,3,5296
mcs,4,53971
mcs,5,21381
mcs,6,19463
mcs,7,29973
mcs,8,19228
mcs,9,44132
mcs,10,4180
mcs,11,5280
width,20,10094
width,40,26400
width,80,174333
nss,1,21611
nss,2,189216
total_phy_tx,0,210827
rx_bytes_total,0,174930000
