field,value,count
mcs,0,4315
mcs,1,498
mcs,2,926
mcs,3,18410
mcs,4,24728
mcs,5,40231
mcs,6,16720
mcs,7,54108
mcs,8,4048
mcs,9,64944
mcs,10,5852
mcs,11,5412
width,20,4416
width,40,19117
width,80,216659
nss,1,19115
nss,2,221077
total_phy_tx,0,240192
rx_bytes_total,0,165207000
