field,value,count
mcs,0,2232
mcs,2,748
mcs,3,1188
mcs,4,73304
mcs,5,33924
mcs,6,23848
mcs,7,61688
mcs,8,92400
mcs,9,47608
mcs,10,5806
mcs,11,14256
width,20,840
width,40,12051
width,80,344111
nss,1,12440
nss,2,344562
total_phy_tx,0,357002
rx_bytes_total,0,366031400
