field,value,count
mcs,0,4165
mcs,1,427
mcs,2,1343
mcs,3,10041
mcs,4,38875
mcs,5,9768
mcs,6,52949
mcs,7,2849
mcs,8,70708
mcs,9,23188
mcs,10,10376
mcs,11,4664
width,20,7224
width,40,13070
width,80,209059
nss,1,30791
nss,2,198562
total_phy_tx,0,229353
rx_bytes_total,0,157740800
