field,value,count
mcs,0,2816
mcs,2,220
mcs,3,9988
mcs,4,7568
mcs,5,54730
mcs,6,18300
mcs,7,109714
mcs,8,32692
mcs,9,124046
mcs,10,2486
mcs,11,14212
width,20,3901
width,40,4451
width,80,368420
nss,1,17204
nss,2,359568
total_phy_tx,0,376772
rx_bytes_total,0,343390600
