field,value,count
mcs,0,5398
mcs,1,220
mcs,2,595
mcs,3,484
mcs,4,5479
mcs,5,14960
mcs,6,13578
mcs,7,2200
mcs,8,8052
mcs,9,3432
mcs,10,1100
mcs,11,1760
width,20,1975
width,40,7151
width,80,48132
nss,1,9550
nss,2,47708
total_phy_tx,0,57258
rx_bytes_total,0,21649600
